simulation_id,time,water,hour
5576,1548082800.0,6.17,16.0
5577,1548061200.0,2.35,10.0
5578,1548054000.0,1.61,8.0
5579,1548162000.0,140.69,14.0
5580,1548154800.0,11.44,12.0
5581,1548169200.0,8.19,16.0
5582,1548147600.0,0.39,10.0
5583,1548140400.0,0.32,8.0
5584,1548248400.0,30.02,14.0
5585,1548241200.0,94.61,12.0
5586,1548255600.0,51.42,16.0
5587,1548234000.0,1.87,10.0
5588,1548226800.0,3.46,8.0
5589,1548334800.0,113.04,14.0
5590,1548327600.0,1.58,12.0
5591,1548342000.0,22.74,16.0
5592,1548320400.0,6.79,10.0
5593,1548313200.0,0.03,8.0
5594,1548421200.0,81.93,14.0
5595,1548414000.0,17.0,12.0
5596,1548428400.0,3.43,16.0
5597,1548406800.0,0.2,10.0
5598,1548399600.0,0.13,8.0
5599,1548507600.0,34.7,14.0
5600,1548500400.0,48.77,12.0
5601,1548514800.0,15.67,16.0
5602,1548493200.0,28.71,10.0
5603,1548486000.0,0.3,8.0
5604,1548594000.0,40.12,14.0
5605,1548586800.0,23.38,12.0
5606,1548601200.0,4.89,16.0
5607,1548579600.0,3.36,10.0
5608,1548572400.0,0.19,8.0
5609,1548680400.0,93.46,14.0
5610,1548673200.0,5.59,12.0
5611,1548687600.0,3.12,16.0
5612,1548666000.0,10.94,10.0
5613,1548658800.0,0.7,8.0
5614,1548766800.0,57.3,14.0
5615,1548759600.0,36.51,12.0
5616,1548774000.0,6.96,16.0
5617,1548752400.0,0.07,10.0
5618,1548745200.0,6.31,8.0
5619,1548853200.0,30.31,14.0
5620,1548846000.0,67.97,12.0
5621,1548860400.0,10.14,16.0
5622,1548838800.0,3.67,10.0
5623,1548831600.0,0.0,8.0
5624,1548939600.0,96.96,14.0
5625,1548932400.0,1.61,12.0
5626,1548946800.0,4.27,16.0
5627,1548925200.0,7.85,10.0
5628,1548918000.0,12.26,8.0
5629,1549026000.0,36.16,14.0
5630,1549018800.0,52.34,12.0
5631,1549033200.0,34.0,16.0
5632,1549011600.0,0.62,10.0
5633,1549004400.0,3.14,8.0
5634,1549112400.0,69.1,14.0
5635,1549105200.0,83.4,12.0
5636,1549119600.0,9.56,16.0
5637,1549098000.0,2.88,10.0
5638,1549090800.0,0.06,8.0
5639,1549198800.0,101.13,14.0
5640,1549191600.0,49.89,12.0
5641,1549206000.0,12.79,16.0
5642,1549184400.0,1.75,10.0
5643,1549177200.0,6.37,8.0
5644,1549285200.0,47.18,14.0
5645,1549278000.0,34.27,12.0
5646,1549292400.0,20.69,16.0
5647,1549270800.0,71.7,10.0
5648,1549263600.0,0.5,8.0
5649,1549371600.0,33.8,14.0
5650,1549364400.0,22.68,12.0
5651,1549378800.0,22.05,16.0
5652,1549357200.0,33.22,10.0
5653,1549350000.0,7.34,8.0
5654,1549458000.0,119.4,14.0
5655,1549450800.0,12.63,12.0
5656,1549465200.0,0.3,16.0
5657,1549443600.0,0.18,10.0
5658,1549436400.0,0.57,8.0
5659,1549544400.0,56.83,14.0
5660,1549537200.0,35.89,12.0
5661,1549551600.0,3.24,16.0
5662,1549530000.0,6.42,10.0
5663,1549522800.0,0.67,8.0
5664,1549630800.0,118.89,14.0
5665,1549623600.0,27.08,12.0
5666,1549638000.0,13.08,16.0
5667,1549616400.0,1.25,10.0
5668,1549609200.0,1.49,8.0
5669,1549717200.0,71.58,14.0
5670,1549710000.0,8.25,12.0
5671,1549724400.0,43.98,16.0
5672,1549702800.0,1.42,10.0
5673,1549695600.0,23.95,8.0
5674,1549803600.0,51.29,14.0
5675,1549796400.0,36.98,12.0
5676,1549810800.0,10.59,16.0
5677,1549789200.0,5.04,10.0
5678,1549782000.0,6.45,8.0
5679,1549890000.0,20.14,14.0
5680,1549882800.0,56.76,12.0
5681,1549897200.0,25.7,16.0
5682,1549875600.0,1.17,10.0
5683,1549868400.0,0.13,8.0
5684,1549976400.0,120.46,14.0
5685,1549969200.0,2.21,12.0
5686,1549983600.0,5.26,16.0
5687,1549962000.0,3.13,10.0
5688,1549954800.0,0.12,8.0
5689,1550062800.0,72.44,14.0
5690,1550055600.0,10.22,12.0
5691,1550070000.0,2.8,16.0
5692,1550048400.0,9.51,10.0
5693,1550041200.0,3.79,8.0
5694,1550149200.0,12.32,14.0
5695,1550142000.0,7.62,12.0
5696,1550156400.0,30.04,16.0
5697,1550134800.0,25.91,10.0
5698,1550127600.0,11.25,8.0
5699,1550235600.0,35.42,14.0
5700,1550228400.0,63.43,12.0
5701,1550242800.0,13.93,16.0
5702,1550221200.0,0.05,10.0
5703,1550214000.0,1.54,8.0
5704,1550322000.0,45.0,14.0
5705,1550314800.0,15.48,12.0
5706,1550329200.0,43.29,16.0
5707,1550307600.0,49.35,10.0
5708,1550300400.0,18.1,8.0
5709,1550408400.0,98.52,14.0
5710,1550401200.0,1.97,12.0
5711,1550415600.0,0.16,16.0
5712,1550394000.0,0.01,10.0
5713,1550386800.0,0.06,8.0
5714,1550494800.0,34.24,14.0
5715,1550487600.0,69.11,12.0
5716,1550502000.0,16.04,16.0
5717,1550480400.0,2.06,10.0
5718,1550473200.0,0.38,8.0
5719,1550581200.0,45.15,14.0
5720,1550574000.0,92.61,12.0
5721,1550588400.0,26.34,16.0
5722,1550566800.0,0.06,10.0
5723,1550559600.0,1.24,8.0
5724,1550667600.0,55.86,14.0
5725,1550660400.0,15.96,12.0
5726,1550674800.0,8.3,16.0
5727,1550653200.0,3.07,10.0
5728,1550646000.0,1.67,8.0
5729,1550754000.0,105.38,14.0
5730,1550746800.0,4.9,12.0
5731,1550761200.0,0.2,16.0
5732,1550739600.0,32.39,10.0
5733,1550732400.0,3.96,8.0
5734,1550840400.0,27.89,14.0
5735,1550833200.0,60.32,12.0
5736,1550847600.0,21.71,16.0
5737,1550826000.0,3.56,10.0
5738,1550818800.0,2.6,8.0
5739,1550926800.0,86.15,14.0
5740,1550919600.0,1.49,12.0
5741,1550934000.0,2.22,16.0
5742,1550912400.0,1.07,10.0
5743,1550905200.0,3.38,8.0
5744,1551013200.0,14.57,14.0
5745,1551006000.0,64.86,12.0
5746,1551020400.0,0.06,16.0
5747,1550998800.0,0.28,10.0
5748,1550991600.0,0.15,8.0
5749,1551099600.0,23.22,14.0
5750,1551092400.0,0.83,12.0
5751,1551106800.0,41.99,16.0
5752,1551085200.0,72.27,10.0
5753,1551078000.0,23.5,8.0
5754,1551186000.0,110.7,14.0
5755,1551178800.0,4.78,12.0
5756,1551193200.0,3.44,16.0
5757,1551171600.0,0.78,10.0
5758,1551164400.0,1.28,8.0
5759,1551272400.0,165.96,14.0
5760,1551265200.0,5.67,12.0
5761,1551279600.0,9.01,16.0
5762,1551258000.0,1.53,10.0
5763,1551250800.0,0.06,8.0
5764,1551358800.0,89.06,14.0
5765,1551351600.0,6.89,12.0
5766,1551366000.0,17.68,16.0
5767,1551344400.0,0.57,10.0
5768,1551337200.0,0.16,8.0
5769,1551445200.0,22.05,14.0
5770,1551438000.0,51.16,12.0
5771,1551452400.0,3.37,16.0
5772,1551430800.0,6.77,10.0
5773,1551423600.0,12.57,8.0
5774,1551531600.0,35.81,14.0
5775,1551524400.0,89.3,12.0
5776,1551538800.0,13.82,16.0
5777,1551517200.0,1.93,10.0
5778,1551510000.0,2.65,8.0
5779,1551618000.0,60.06,14.0
5780,1551610800.0,46.53,12.0
5781,1551625200.0,7.82,16.0
5782,1551603600.0,5.55,10.0
5783,1551596400.0,0.16,8.0
5784,1551704400.0,26.91,14.0
5785,1551697200.0,24.47,12.0
5786,1551711600.0,10.36,16.0
5787,1551690000.0,0.34,10.0
5788,1551682800.0,4.73,8.0
5789,1551790800.0,89.5,14.0
5790,1551783600.0,38.8,12.0
5791,1551798000.0,9.69,16.0
5792,1551776400.0,0.67,10.0
5793,1551769200.0,0.61,8.0
5794,1551877200.0,59.62,14.0
5795,1551870000.0,0.59,12.0
5796,1551884400.0,27.41,16.0
5797,1551862800.0,2.9,10.0
5798,1551855600.0,14.52,8.0
5799,1551963600.0,52.33,14.0
5800,1551956400.0,71.99,12.0
5801,1551970800.0,27.26,16.0
5802,1551949200.0,7.05,10.0
5803,1551942000.0,4.76,8.0
5804,1552050000.0,124.03,14.0
5805,1552042800.0,12.61,12.0
5806,1552057200.0,0.99,16.0
5807,1552035600.0,1.5,10.0
5808,1552028400.0,0.03,8.0
5809,1552136400.0,52.96,14.0
5810,1552129200.0,16.59,12.0
5811,1552143600.0,4.64,16.0
5812,1552122000.0,2.61,10.0
5813,1552114800.0,0.12,8.0
5814,1552222800.0,46.66,14.0
5815,1552215600.0,87.03,12.0
5816,1552230000.0,14.12,16.0
5817,1552208400.0,23.5,10.0
5818,1552201200.0,3.49,8.0
5819,1552309200.0,18.86,14.0
5820,1552302000.0,79.36,12.0
5821,1552316400.0,33.41,16.0
5822,1552294800.0,5.37,10.0
5823,1552287600.0,1.4,8.0
5824,1552395600.0,23.76,14.0
5825,1552388400.0,9.29,12.0
5826,1552402800.0,36.63,16.0
5827,1552381200.0,10.21,10.0
5828,1552374000.0,1.44,8.0
5829,1552482000.0,73.7,14.0
5830,1552474800.0,57.64,12.0
5831,1552489200.0,0.62,16.0
5832,1552467600.0,5.15,10.0
5833,1552460400.0,0.04,8.0
5834,1552568400.0,111.99,14.0
5835,1552561200.0,12.42,12.0
5836,1552575600.0,8.69,16.0
5837,1552554000.0,3.82,10.0
5838,1552546800.0,0.74,8.0
5839,1552654800.0,0.09,14.0
5840,1552647600.0,21.61,12.0
5841,1552662000.0,20.76,16.0
5842,1552640400.0,47.6,10.0
5843,1552633200.0,1.24,8.0
5844,1552741200.0,117.35,14.0
5845,1552734000.0,17.48,12.0
5846,1552748400.0,4.98,16.0
5847,1552726800.0,1.36,10.0
5848,1552719600.0,0.87,8.0
5849,1552831200.0,49.03,14.0
5850,1552824000.0,20.33,12.0
5851,1552838400.0,5.37,16.0
5852,1552816800.0,0.01,10.0
5853,1552809600.0,-0.0,8.0
5854,1552917600.0,3.02,14.0
5855,1552910400.0,55.4,12.0
5856,1552924800.0,105.23,16.0
5857,1552903200.0,1.37,10.0
5858,1552896000.0,1.21,8.0
5859,1553004000.0,36.59,14.0
5860,1552996800.0,40.38,12.0
5861,1553011200.0,15.95,16.0
5862,1552989600.0,4.04,10.0
5863,1552982400.0,16.03,8.0
5864,1553090400.0,96.31,14.0
5865,1553083200.0,21.49,12.0
5866,1553097600.0,0.02,16.0
5867,1553076000.0,0.02,10.0
5868,1553068800.0,0.0,8.0
5869,1553176800.0,7.09,14.0
5870,1553169600.0,0.04,12.0
5871,1553184000.0,8.63,16.0
5872,1553162400.0,36.62,10.0
5873,1553155200.0,33.84,8.0
5874,1553263200.0,0.77,14.0
5875,1553256000.0,14.09,12.0
5876,1553270400.0,65.55,16.0
5877,1553248800.0,20.21,10.0
5878,1553241600.0,0.82,8.0
5879,1553349600.0,61.04,14.0
5880,1553342400.0,29.29,12.0
5881,1553356800.0,84.5,16.0
5882,1553335200.0,1.76,10.0
5883,1553328000.0,0.11,8.0
5884,1553436000.0,160.18,14.0
5885,1553428800.0,4.11,12.0
5886,1553443200.0,13.64,16.0
5887,1553421600.0,0.95,10.0
5888,1553414400.0,1.03,8.0
5889,1553522400.0,12.63,14.0
5890,1553515200.0,101.34,12.0
5891,1553529600.0,2.34,16.0
5892,1553508000.0,8.23,10.0
5893,1553500800.0,0.77,8.0
5894,1553608800.0,85.56,14.0
5895,1553601600.0,2.82,12.0
5896,1553616000.0,2.8,16.0
5897,1553594400.0,0.17,10.0
5898,1553587200.0,0.02,8.0
5899,1553695200.0,24.32,14.0
5900,1553688000.0,119.05,12.0
5901,1553702400.0,17.67,16.0
5902,1553680800.0,13.63,10.0
5903,1553673600.0,2.24,8.0
5904,1553781600.0,22.23,14.0
5905,1553774400.0,75.55,12.0
5906,1553788800.0,14.78,16.0
5907,1553767200.0,5.7,10.0
5908,1553760000.0,17.23,8.0
5909,1553868000.0,153.74,14.0
5910,1553860800.0,0.73,12.0
5911,1553875200.0,2.78,16.0
5912,1553853600.0,0.27,10.0
5913,1553846400.0,0.0,8.0
5914,1553954400.0,35.86,14.0
5915,1553947200.0,10.19,12.0
5916,1553961600.0,17.04,16.0
5917,1553940000.0,1.49,10.0
5918,1553932800.0,3.39,8.0
5919,1554040800.0,42.13,14.0
5920,1554033600.0,2.88,12.0
5921,1554048000.0,0.99,16.0
5922,1554026400.0,21.94,10.0
5923,1554019200.0,0.05,8.0
5924,1554127200.0,132.32,14.0
5925,1554120000.0,52.11,12.0
5926,1554134400.0,40.66,16.0
5927,1554112800.0,24.4,10.0
5928,1554105600.0,0.51,8.0
5929,1554213600.0,28.14,14.0
5930,1554206400.0,198.52,12.0
5931,1554220800.0,35.19,16.0
5932,1554199200.0,0.41,10.0
5933,1554192000.0,2.97,8.0
5934,1554300000.0,119.83,14.0
5935,1554292800.0,19.95,12.0
5936,1554307200.0,72.51,16.0
5937,1554285600.0,49.68,10.0
5938,1554278400.0,12.49,8.0
5939,1554386400.0,98.36,14.0
5940,1554379200.0,68.54,12.0
5941,1554393600.0,62.07,16.0
5942,1554372000.0,5.85,10.0
5943,1554364800.0,7.59,8.0
5944,1554472800.0,190.53,14.0
5945,1554465600.0,38.12,12.0
5946,1554480000.0,36.88,16.0
5947,1554458400.0,27.29,10.0
5948,1554451200.0,5.0,8.0
5949,1554559200.0,110.13,14.0
5950,1554552000.0,56.57,12.0
5951,1554566400.0,19.03,16.0
5952,1554544800.0,0.79,10.0
5953,1554537600.0,2.6,8.0
5954,1554645600.0,214.56,14.0
5955,1554638400.0,122.4,12.0
5956,1554652800.0,19.74,16.0
5957,1554631200.0,5.82,10.0
5958,1554624000.0,1.11,8.0
5959,1554732000.0,120.98,14.0
5960,1554724800.0,27.72,12.0
5961,1554739200.0,1.97,16.0
5962,1554717600.0,2.66,10.0
5963,1554710400.0,4.69,8.0
5964,1554818400.0,161.87,14.0
5965,1554811200.0,116.37,12.0
5966,1554825600.0,2.56,16.0
5967,1554804000.0,2.07,10.0
5968,1554796800.0,3.29,8.0
5969,1554904800.0,74.17,14.0
5970,1554897600.0,82.43,12.0
5971,1554912000.0,87.1,16.0
5972,1554890400.0,37.88,10.0
5973,1554883200.0,6.2,8.0
5974,1554991200.0,88.16,14.0
5975,1554984000.0,29.34,12.0
5976,1554998400.0,46.7,16.0
5977,1554976800.0,4.61,10.0
5978,1554969600.0,0.94,8.0
5979,1555077600.0,171.77,14.0
5980,1555070400.0,13.17,12.0
5981,1555084800.0,6.75,16.0
5982,1555063200.0,2.37,10.0
5983,1555056000.0,2.47,8.0
5984,1555164000.0,64.95,14.0
5985,1555156800.0,85.11,12.0
5986,1555171200.0,50.22,16.0
5987,1555149600.0,35.59,10.0
5988,1555142400.0,0.03,8.0
5989,1555250400.0,48.84,14.0
5990,1555243200.0,130.33,12.0
5991,1555257600.0,28.78,16.0
5992,1555236000.0,1.95,10.0
5993,1555228800.0,0.36,8.0
5994,1555336800.0,40.36,14.0
5995,1555329600.0,76.29,12.0
5996,1555344000.0,14.01,16.0
5997,1555322400.0,159.71,10.0
5998,1555315200.0,29.67,8.0
5999,1555423200.0,156.96,14.0
6000,1555416000.0,8.34,12.0
6001,1555430400.0,1.27,16.0
6002,1555408800.0,0.47,10.0
6003,1555401600.0,4.38,8.0
6004,1555509600.0,127.28,14.0
6005,1555502400.0,28.2,12.0
6006,1555516800.0,14.78,16.0
6007,1555495200.0,23.07,10.0
6008,1555488000.0,1.73,8.0
6009,1555596000.0,246.14,14.0
6010,1555588800.0,24.02,12.0
6011,1555603200.0,0.07,16.0
6012,1555581600.0,0.59,10.0
6013,1555574400.0,0.39,8.0
6014,1555682400.0,155.28,14.0
6015,1555675200.0,141.19,12.0
6016,1555689600.0,36.59,16.0
6017,1555668000.0,1.88,10.0
6018,1555660800.0,3.69,8.0
6019,1555768800.0,176.39,14.0
6020,1555761600.0,0.06,12.0
6021,1555776000.0,0.02,16.0
6022,1555754400.0,0.02,10.0
6023,1555747200.0,0.02,8.0
6024,1555855200.0,142.74,14.0
6025,1555848000.0,25.23,12.0
6026,1555862400.0,5.45,16.0
6027,1555840800.0,3.08,10.0
6028,1555833600.0,3.42,8.0
6029,1555941600.0,177.05,14.0
6030,1555934400.0,100.5,12.0
6031,1555948800.0,3.48,16.0
6032,1555927200.0,17.56,10.0
6033,1555920000.0,1.18,8.0
6034,1556028000.0,61.46,14.0
6035,1556020800.0,66.02,12.0
6036,1556035200.0,14.75,16.0
6037,1556013600.0,12.15,10.0
6038,1556006400.0,9.47,8.0
6039,1556114400.0,161.53,14.0
6040,1556107200.0,14.78,12.0
6041,1556121600.0,13.53,16.0
6042,1556100000.0,0.92,10.0
6043,1556092800.0,0.18,8.0
6044,1556200800.0,305.22,14.0
6045,1556193600.0,43.93,12.0
6046,1556208000.0,5.47,16.0
6047,1556186400.0,1.84,10.0
6048,1556179200.0,1.88,8.0
6049,1556287200.0,98.05,14.0
6050,1556280000.0,61.22,12.0
6051,1556294400.0,9.69,16.0
6052,1556272800.0,5.6,10.0
6053,1556265600.0,0.21,8.0
6054,1556373600.0,101.85,14.0
6055,1556366400.0,18.85,12.0
6056,1556380800.0,84.53,16.0
6057,1556359200.0,37.19,10.0
6058,1556352000.0,2.08,8.0
6059,1556456400.0,120.82,14.0
6060,1556449200.0,36.71,12.0
6061,1556463600.0,5.83,16.0
6062,1556442000.0,10.56,10.0
6063,1556434800.0,3.63,8.0
6064,1556542800.0,156.55,14.0
6065,1556535600.0,15.43,12.0
6066,1556550000.0,0.63,16.0
6067,1556528400.0,0.36,10.0
6068,1556521200.0,0.58,8.0
6069,1556629200.0,136.89,14.0
6070,1556622000.0,188.87,12.0
6071,1556636400.0,13.79,16.0
6072,1556614800.0,9.2,10.0
6073,1556607600.0,0.29,8.0
6074,1556715600.0,317.34,14.0
6075,1556708400.0,0.22,12.0
6076,1556722800.0,0.04,16.0
6077,1556701200.0,0.91,10.0
6078,1556694000.0,0.06,8.0
6079,1556802000.0,267.45,14.0
6080,1556794800.0,5.37,12.0
6081,1556809200.0,0.61,16.0
6082,1556787600.0,3.23,10.0
6083,1556780400.0,0.29,8.0
6084,1556888400.0,119.61,14.0
6085,1556881200.0,28.55,12.0
6086,1556895600.0,4.64,16.0
6087,1556874000.0,1.67,10.0
6088,1556866800.0,4.97,8.0
6089,1556974800.0,144.02,14.0
6090,1556967600.0,39.09,12.0
6091,1556982000.0,1.91,16.0
6092,1556960400.0,0.36,10.0
6093,1556953200.0,2.62,8.0
6094,1557061200.0,291.16,14.0
6095,1557054000.0,2.55,12.0
6096,1557068400.0,47.04,16.0
6097,1557046800.0,2.5,10.0
6098,1557039600.0,9.19,8.0
6099,1557147600.0,272.15,14.0
6100,1557140400.0,12.06,12.0
6101,1557154800.0,9.46,16.0
6102,1557133200.0,4.45,10.0
6103,1557126000.0,4.37,8.0
6104,1557234000.0,67.23,14.0
6105,1557226800.0,110.89,12.0
6106,1557241200.0,0.33,16.0
6107,1557219600.0,1.5,10.0
6108,1557212400.0,3.78,8.0
6109,1557320400.0,57.71,14.0
6110,1557313200.0,286.46,12.0
6111,1557327600.0,3.91,16.0
6112,1557306000.0,3.04,10.0
6113,1557298800.0,3.75,8.0
6114,1557406800.0,48.1,14.0
6115,1557399600.0,61.91,12.0
6116,1557414000.0,30.14,16.0
6117,1557392400.0,40.48,10.0
6118,1557385200.0,3.47,8.0
6119,1557493200.0,131.32,14.0
6120,1557486000.0,4.65,12.0
6121,1557500400.0,13.81,16.0
6122,1557478800.0,4.66,10.0
6123,1557471600.0,14.2,8.0
6124,1557579600.0,206.35,14.0
6125,1557572400.0,6.38,12.0
6126,1557586800.0,0.17,16.0
6127,1557565200.0,9.75,10.0
6128,1557558000.0,34.63,8.0
6129,1557666000.0,61.24,14.0
6130,1557658800.0,132.92,12.0
6131,1557673200.0,127.03,16.0
6132,1557651600.0,14.65,10.0
6133,1557644400.0,2.14,8.0
6134,1557752400.0,30.09,14.0
6135,1557745200.0,227.9,12.0
6136,1557759600.0,42.57,16.0
6137,1557738000.0,3.01,10.0
6138,1557730800.0,2.54,8.0
6139,1557838800.0,82.14,14.0
6140,1557831600.0,44.11,12.0
6141,1557846000.0,10.91,16.0
6142,1557824400.0,11.47,10.0
6143,1557817200.0,2.43,8.0
6144,1557925200.0,53.67,14.0
6145,1557918000.0,122.29,12.0
6146,1557932400.0,12.97,16.0
6147,1557910800.0,11.71,10.0
6148,1557903600.0,1.78,8.0
6149,1558011600.0,66.5,14.0
6150,1558004400.0,35.92,12.0
6151,1558018800.0,169.84,16.0
6152,1557997200.0,9.9,10.0
6153,1557990000.0,21.72,8.0
6154,1558098000.0,167.59,14.0
6155,1558090800.0,86.29,12.0
6156,1558105200.0,22.94,16.0
6157,1558083600.0,4.12,10.0
6158,1558076400.0,0.88,8.0
6159,1558184400.0,333.15,14.0
6160,1558177200.0,9.19,12.0
6161,1558191600.0,0.96,16.0
6162,1558170000.0,0.0,10.0
6163,1558162800.0,0.0,8.0
6164,1558270800.0,204.26,14.0
6165,1558263600.0,77.37,12.0
6166,1558278000.0,5.11,16.0
6167,1558256400.0,5.92,10.0
6168,1558249200.0,5.68,8.0
6169,1558357200.0,120.92,14.0
6170,1558350000.0,35.62,12.0
6171,1558364400.0,1.28,16.0
6172,1558342800.0,12.13,10.0
6173,1558335600.0,0.58,8.0
6174,1558443600.0,176.74,14.0
6175,1558436400.0,60.84,12.0
6176,1558450800.0,1.51,16.0
6177,1558429200.0,0.1,10.0
6178,1558422000.0,2.49,8.0
6179,1558530000.0,112.02,14.0
6180,1558522800.0,110.5,12.0
6181,1558537200.0,3.14,16.0
6182,1558515600.0,54.91,10.0
6183,1558508400.0,9.15,8.0
6184,1558616400.0,30.27,14.0
6185,1558609200.0,66.02,12.0
6186,1558623600.0,163.68,16.0
6187,1558602000.0,10.75,10.0
6188,1558594800.0,0.36,8.0
6189,1558702800.0,24.66,14.0
6190,1558695600.0,188.94,12.0
6191,1558710000.0,61.82,16.0
6192,1558688400.0,56.14,10.0
6193,1558681200.0,4.92,8.0
6194,1558789200.0,63.93,14.0
6195,1558782000.0,27.84,12.0
6196,1558796400.0,100.71,16.0
6197,1558774800.0,5.56,10.0
6198,1558767600.0,5.71,8.0
6199,1558875600.0,128.27,14.0
6200,1558868400.0,103.38,12.0
6201,1558882800.0,2.53,16.0
6202,1558861200.0,0.06,10.0
6203,1558854000.0,0.03,8.0
6204,1558962000.0,144.18,14.0
6205,1558954800.0,61.35,12.0
6206,1558969200.0,3.65,16.0
6207,1558947600.0,22.23,10.0
6208,1558940400.0,25.39,8.0
6209,1559048400.0,69.29,14.0
6210,1559041200.0,53.39,12.0
6211,1559055600.0,45.37,16.0
6212,1559034000.0,4.15,10.0
6213,1559026800.0,2.78,8.0
6214,1559134800.0,55.83,14.0
6215,1559127600.0,119.57,12.0
6216,1559142000.0,153.03,16.0
6217,1559120400.0,2.13,10.0
6218,1559113200.0,3.57,8.0
6219,1559221200.0,300.29,14.0
6220,1559214000.0,10.42,12.0
6221,1559228400.0,3.04,16.0
6222,1559206800.0,0.59,10.0
6223,1559199600.0,0.61,8.0
6224,1559307600.0,80.83,14.0
6225,1559300400.0,82.56,12.0
6226,1559314800.0,59.17,16.0
6227,1559293200.0,0.17,10.0
6228,1559286000.0,7.55,8.0
6229,1559394000.0,258.09,14.0
6230,1559386800.0,0.38,12.0
6231,1559401200.0,15.45,16.0
6232,1559379600.0,0.24,10.0
6233,1559372400.0,6.91,8.0
6234,1559480400.0,128.02,14.0
6235,1559473200.0,63.87,12.0
6236,1559487600.0,74.57,16.0
6237,1559466000.0,20.75,10.0
6238,1559458800.0,1.97,8.0
6239,1559566800.0,154.3,14.0
6240,1559559600.0,44.99,12.0
6241,1559574000.0,24.76,16.0
6242,1559552400.0,20.34,10.0
6243,1559545200.0,80.04,8.0
6244,1559653200.0,159.51,14.0
6245,1559646000.0,16.75,12.0
6246,1559660400.0,73.38,16.0
6247,1559638800.0,11.78,10.0
6248,1559631600.0,14.79,8.0
6249,1559739600.0,318.08,14.0
6250,1559732400.0,8.06,12.0
6251,1559746800.0,4.05,16.0
6252,1559725200.0,2.63,10.0
6253,1559718000.0,0.0,8.0
6254,1559826000.0,10.67,14.0
6255,1559818800.0,171.37,12.0
6256,1559833200.0,35.34,16.0
6257,1559811600.0,18.19,10.0
6258,1559804400.0,9.35,8.0
6259,1559912400.0,57.25,14.0
6260,1559905200.0,194.25,12.0
6261,1559919600.0,1.09,16.0
6262,1559898000.0,20.35,10.0
6263,1559890800.0,11.0,8.0
6264,1559998800.0,134.62,14.0
6265,1559991600.0,2.49,12.0
6266,1560006000.0,18.25,16.0
6267,1559984400.0,19.91,10.0
6268,1559977200.0,16.16,8.0
6269,1560085200.0,14.1,14.0
6270,1560078000.0,62.54,12.0
6271,1560092400.0,55.69,16.0
6272,1560070800.0,177.09,10.0
6273,1560063600.0,0.81,8.0
6274,1560171600.0,83.93,14.0
6275,1560164400.0,140.19,12.0
6276,1560178800.0,3.58,16.0
6277,1560157200.0,11.14,10.0
6278,1560150000.0,7.8,8.0
6279,1560258000.0,33.73,14.0
6280,1560250800.0,150.74,12.0
6281,1560265200.0,22.18,16.0
6282,1560243600.0,91.38,10.0
6283,1560236400.0,31.09,8.0
6284,1560344400.0,14.61,14.0
6285,1560337200.0,244.13,12.0
6286,1560351600.0,24.98,16.0
6287,1560330000.0,24.16,10.0
6288,1560322800.0,9.12,8.0
6289,1560430800.0,222.92,14.0
6290,1560423600.0,44.96,12.0
6291,1560438000.0,25.83,16.0
6292,1560416400.0,10.99,10.0
6293,1560409200.0,0.17,8.0
6294,1560517200.0,56.69,14.0
6295,1560510000.0,97.77,12.0
6296,1560524400.0,3.3,16.0
6297,1560502800.0,7.06,10.0
6298,1560495600.0,5.21,8.0
6299,1560603600.0,228.99,14.0
6300,1560596400.0,32.14,12.0
6301,1560610800.0,67.18,16.0
6302,1560589200.0,10.52,10.0
6303,1560582000.0,0.1,8.0
6304,1560690000.0,174.47,14.0
6305,1560682800.0,32.86,12.0
6306,1560697200.0,144.85,16.0
6307,1560675600.0,2.07,10.0
6308,1560668400.0,0.14,8.0
6309,1560776400.0,50.93,14.0
6310,1560769200.0,34.04,12.0
6311,1560783600.0,19.45,16.0
6312,1560762000.0,0.44,10.0
6313,1560754800.0,27.67,8.0
6314,1560862800.0,242.17,14.0
6315,1560855600.0,13.4,12.0
6316,1560870000.0,14.64,16.0
6317,1560848400.0,11.97,10.0
6318,1560841200.0,3.44,8.0
6319,1560949200.0,309.13,14.0
6320,1560942000.0,39.78,12.0
6321,1560956400.0,7.26,16.0
6322,1560934800.0,0.17,10.0
6323,1560927600.0,6.71,8.0
6324,1561035600.0,235.48,14.0
6325,1561028400.0,92.31,12.0
6326,1561042800.0,4.61,16.0
6327,1561021200.0,35.5,10.0
6328,1561014000.0,0.89,8.0
6329,1561122000.0,119.75,14.0
6330,1561114800.0,13.12,12.0
6331,1561129200.0,22.66,16.0
