water req,month,Min Temp,Max Temp,Humidity,Wind,Sun,Rad,Rain,altitude,latitude,longitude,crop,soil,city
185.72,,26.02,39.3,34.1,138.05,9.27,23.7003,10.05,281.04,15.81,,,,
,April,,,,,,,,,,78.06,potato,red loamy,kurnool
416.54,,27.03,39.03,63.01,312.05,9.01,23.29,32.07,7.04,13.08,,,,
,may,,,,,,,,,,80.27,rice,BLACK CLAY,chennai
0.03,,26.05,33.08,84.05,120.09,5.05,16.1,305.04,9.01,22.7598,,,,
,september,,,,,,,,,,88.36,rice,BLACK CLAY,kolkata
0.03,,25.0,30.04,83.09,336.04,2.02,12.81,640.05,14.09,19.07,,,,
,july,,,,,,,,,,72.82,rice,BLACK CLAY,mumbai
0.03,,27.09,35.04,73.08,168.08,5.01,17.6,170.05,216.06,28.73,,,,
,July,,,,,,,,,,77.01,potato,red loamy,delhi
176.5,,27.03,38.06,61.05,312.05,6.8199,19.67,56.08,7.03,13.18,,,,
,june,,,,,,,,,,80.27,rice ,BLACK CLAY,chennai
416.56,,27.05,39.07,63.07,312.08,9.04,23.2798,32.1,7.09,13.09,,,,
,may,,,,,,,,,,80.27,rice,BLACK CLAY,chennai
89.169,,24.05,34.08,70.09,216.08,9.56,23.52,2.07,7.09,13.16,,,,
,March,,,,,,,,,,80.27,potato,red loamy,chennai
90.36,,25.02,35.09,70.07,264.02,6.27005,18.99,154.09,7.08,13.14,,,,
,august,,,,,,,,,,80.27,rice,BLACK CLAY,chennai
167.53,,25.08,35.65,54.04,354.01,5.8599,18.39,71.69,281.01,15.9,,,,
,June,,,,,,,,,,78.06,potato,red loamy,kurnool
0.06,,26.03,33.02,84.07,120.08,5.07,16.09,305.01,9.09,22.71,,,,
,september,,,,,,,,,,88.36,rice,BLACK CLAY,kolkata
0.09,,23.87,32.52,64.06,363.06,4.41,16.25,96.04,281.09,15.82,,,,
,July,,,,,,,,,,wheat,red sandy,kurnool,
178.15,,26.09,36.03,70.0,264.09,9.79,24.51,10.09,7.04,13.11,,,,
,April,,,,,,,,,,80.27,potato,red loamy,chennai
221.73,,22.03,37.03,26.08,240.08,9.07,22.67,4.05,431.01,27.0,,,,
,April,,,,,,,,,,75.78,potato,red loamy,jaipur
0.02,,26.08,33.0,84.02,144.0,4.14995,16.19,375.02,9.04,22.75,,,,
,July,,,,,,,,,,88.36,potato,red loamy,kolkata
167.53,,25.06,35.6205,54.04,354.03,5.89995,18.34,71.61,281.05,15.84,,,,
,June,,,,,,,,,,78.06,potato,red loamy,kurnool
216.480002,,27.09,39.08,46.06,312.08,7.09,20.69,51.09,431.08,26.92,,,,
,June,,,,,,,,,,75.78,potato,red loamy,jaipur
281.0,,26.07,36.04,73.02,192.01,8.4,22.69,126.04,9.07,22.72,,,,
,may,,,,,,,,,,88.36,rice,BLACK CLAY,kolkata
187.59,,27.08,39.02,46.06,312.02,7.06,20.62,51.09,431.02,26.92,,,,
,June,,,,,,,,,,wheat,red sandy,jaipur,
166.9,,27.06,38.07,61.03,312.01,6.81,19.66,56.05,7.04,13.08,,,,
,June,,,,,,,,,,80.27,potato,red loamy,chennai
0.04,,27.04,35.02,73.04,168.02,5.04,17.54,170.0,216.07,28.8,,,,
,July,,,,,,,,,,77.01,potato,red loamy,delhi
93.1,,22.54,37.6,30.05,121.1,9.7099,23.52,1.87,281.08,15.8701,,,,
,March,,,,,,,,,,78.06,potato,red loamy,kurnool
17.95,,24.04,33.0,81.07,240.09,5.1,16.93,227.09,431.05,26.91,,,,
,august,,,,,,,,,,75.78,rice,BLACK CLAY,jaipur
16.41,,23.86,32.54,64.05,363.05,4.42,16.3,96.02,281.05,15.9,,,,
,July,,,,,,,,,,78.06,potato,red loamy,kurnool
143.202,,26.03,36.05,70.04,264.02,9.7398,24.55,10.06,7.09,13.15,,,,
,April,,,,,,,,,,wheat,red sandy,chennai,
47.89,,25.08,34.01,73.02,264.05,5.01,17.55,213.09,431.03,26.92,,,,
,july,,,,,,,,,,75.78,rice ,BLACK CLAY,jaipur
0.06,,27.01,35.09,73.07,168.01,5.05,17.57,170.04,216.08,28.75,,,,
,July,,,,,,,,,,77.01,potato,red loamy,delhi
135.41,,23.88,32.6,64.07,363.04,4.46,16.21,96.03,281.06,15.83,,,,
,july,,,,,,,,,,78.06,rice,BLACK CLAY,kurnool
221.14,,26.07,39.1,42.09,192.1,8.07,21.93,30.07,216.05,28.7798,,,,
,May,,,,,,,,,,77.01,potato,red loamy,delhi
84.42,,25.07,36.06,70.05,192.01,9.26,23.32,51.05,9.04,22.75,,,,
,April,,,,,,,,,,wheat,red sandy,kolkata,
246.44,,27.22,40.09,37.0,225.05,8.31,22.21,44.44,281.07,15.8701,,,,
,May,,,,,,,,,,78.06,potato,red loamy,kurnool
166.97,,27.02,38.03,61.07,312.05,6.8199,19.64,56.01,7.06,13.14,,,,
,June,,,,,,,,,,80.27,potato,red loamy,chennai
0.09,,25.03,34.08,73.08,264.01,5.09,17.55,213.05,431.01,26.99,,,,
,July,,,,,,,,,,wheat,red sandy,jaipur,
220.890001,,26.06,39.06,42.02,192.1,8.08,21.9597,30.03,216.09,28.74,,,,
,May,,,,,,,,,,wheat,red sandy,delhi,
89.119,,24.04,34.05,70.09,216.1,9.54,23.56,2.01,7.08,13.17,,,,
,March,,,,,,,,,,80.27,potato,red loamy,chennai
247.52,,27.24,40.02,37.08,225.08,8.34,22.25,44.01,281.01,15.89,,,,
,May,,,,,,,,,,wheat,red sandy,kurnool,
406.150003,,27.09,33.07,69.1,240.03,10.08,25.03,10.03,14.08,19.09,,,,
,may,,,,,,,,,,72.82,rice,BLACK CLAY,mumbai
187.59,,27.01,39.05,46.07,312.05,7.06,20.67,51.02,431.04,26.99,,,,
,June,,,,,,,,,,wheat,red sandy,jaipur,
0.01,,25.07,34.09,73.01,264.08,5.1,17.54,213.09,431.07,26.93,,,,
,July,,,,,,,,,,wheat,red sandy,jaipur,
178.86,,25.05,35.65,54.02,354.06,5.83,18.36,71.69,281.09,15.84,,,,
,june,,,,,,,,,,78.06,rice,BLACK CLAY,kurnool
10.93,,26.05,32.07,77.02,288.07,5.08,17.36,560.04,14.1,19.13,,,,
,june,,,,,,,,,,72.82,rice,BLACK CLAY,mumbai
47.75,,22.03,34.08,63.07,120.02,8.48,20.51,28.02,9.07,22.79,,,,
,March,,,,,,,,,,88.36,potato,red loamy,kolkata
0.09,,25.01,30.07,83.0,336.04,2.03,12.8701,640.05,14.04,19.11,,,,
,July,,,,,,,,,,72.82,potato,red loamy,mumbai
155.78,,28.02,39.04,54.0,216.05,7.08,20.6103,80.06,216.06,28.7598,,,,
,june,,,,,,,,,,77.01,rice,BLACK CLAY,delhi
84.4,,25.02,36.05,70.06,192.0,9.2398,23.39,51.03,9.08,22.73,,,,
,April,,,,,,,,,,wheat,red sandy,kolkata,
11.39,,26.04,32.05,77.01,288.1,5.05,17.35,560.03,14.03,19.07,,,,
,June,,,,,,,,,,72.82,potato,red loamy,mumbai
123.240001,,23.5,32.13,63.09,302.1,4.9701,16.9398,98.7,281.02,15.8601,,,,
,august,,,,,,,,,,78.06,rice,BLACK CLAY,kurnool
221.12,,26.02,39.09,42.04,192.06,8.04,21.97,30.04,216.07,28.72,,,,
,May,,,,,,,,,,77.01,potato,red loamy,delhi
85.79,,23.1,34.04,67.02,192.04,8.03,19.7598,80.09,431.1,27.0,,,,
,september,,,,,,,,,,75.78,rice,BLACK CLAY,jaipur
5.14995,,27.03,34.06,80.07,168.01,4.54,16.7798,301.08,9.03,22.72,,,,
,june,,,,,,,,,,88.36,rice,BLACK CLAY,kolkata
0.08,,25.07,34.06,73.03,264.03,5.05,17.56,213.07,431.02,26.91,,,,
,July,,,,,,,,,,wheat,red sandy,jaipur,
221.78,,22.01,37.08,26.04,240.06,9.05,22.69,4.01,431.04,26.93,,,,
,April,,,,,,,,,,75.78,potato,red loamy,jaipur
140.798,,25.04,35.6205,54.0,354.02,5.83,18.35,71.64,281.07,15.83,,,,
,June,,,,,,,,,,wheat,red sandy,kurnool,
178.109,,26.1,36.09,70.07,264.03,9.79,24.5,10.01,7.07,13.11,,,,
,April,,,,,,,,,,80.27,potato,red loamy,chennai
247.6,,27.27,40.07,37.0,225.04,8.4,22.24,44.08,281.01,15.82,,,,
,May,,,,,,,,,,wheat,red sandy,kurnool,
5.13,,27.03,34.03,80.07,168.04,4.54,16.7598,301.04,9.01,22.77,,,,
,june,,,,,,,,,,88.36,rice,BLACK CLAY,kolkata
5.9301,,27.02,34.07,80.07,168.05,4.58,16.73,301.07,9.05,22.74,,,,
,June,,,,,,,,,,88.36,potato,red loamy,kolkata
0.08,,26.03,33.07,84.03,144.1,4.14,16.1303,375.02,9.08,22.77,,,,
,July,,,,,,,,,,wheat,red sandy,kolkata,
54.6205,,15.05,29.03,57.06,168.02,11.09,22.9398,20.02,216.08,28.71,,,,
,March,,,,,,,,,,77.01,potato,red loamy,delhi
5.91,,27.08,34.07,80.08,168.0,4.57,16.8,301.07,9.0,22.7,,,,
,June,,,,,,,,,,88.36,potato,red loamy,kolkata
142.06,,28.09,39.0,54.05,216.07,7.05,20.69,80.09,216.07,28.79,,,,
,June,,,,,,,,,,77.01,potato,red loamy,delhi
141.59,,27.02,38.05,61.06,312.0,6.83,19.6103,56.08,7.08,13.18,,,,
,June,,,,,,,,,,wheat,red sandy,chennai,
178.17,,26.09,36.08,70.03,264.06,9.7299,24.54,10.06,7.02,13.15,,,,
,April,,,,,,,,,,80.27,potato,red loamy,chennai
0.01,,25.06,30.01,83.03,336.02,2.08,12.88,640.07,14.1,19.15,,,,
,July,,,,,,,,,,wheat,red sandy,mumbai,
0.04,,25.05,34.08,73.01,264.08,5.01,17.55,213.08,431.07,27.01,,,,
,July,,,,,,,,,,wheat,red sandy,jaipur,
116.199,,25.07,36.06,70.05,192.08,9.2099,23.36,51.0,9.0,22.75,,,,
,April,,,,,,,,,,88.36,potato,red loamy,kolkata
149.56,,26.09,39.36,34.08,138.09,9.2398,23.6103,10.08,281.09,15.8501,,,,
,April,,,,,,,,,,wheat,red sandy,kurnool,
85.73,,23.02,34.05,67.1,192.09,8.02,19.74,80.0,431.06,26.96,,,,
,september,,,,,,,,,,75.78,rice,BLACK CLAY,jaipur
141.56,,27.06,38.08,61.07,312.06,6.88,19.6502,56.08,7.05,13.15,,,,
,June,,,,,,,,,,wheat,red sandy,chennai,
31.86,,25.04,34.02,72.01,120.07,6.08,16.77,110.1,216.05,28.8,,,,
,september,,,,,,,,,,77.01,rice,BLACK CLAY,delhi
479.4199996,,26.08,41.06,27.06,288.04,9.03,23.43,18.03,431.02,26.98,,,,
,may,,,,,,,,,,75.78,rice,BLACK CLAY,jaipur
425.6,,27.2798,40.05,37.01,225.0,8.34,22.3,44.41,281.06,15.84,,,,
,may,,,,,,,,,,78.06,rice,BLACK CLAY,kurnool
85.79,,23.06,34.06,67.02,192.04,8.03,19.7598,80.02,431.05,26.97,,,,
,september,,,,,,,,,,75.78,rice,BLACK CLAY,jaipur
0.06,,23.82,32.5,64.1,363.08,4.44,16.2798,96.05,281.02,15.8601,,,,
,July,,,,,,,,,,wheat,red sandy,kurnool,
123.2,,23.59,32.17,63.04,302.05,4.9701,16.9597,98.79,281.05,15.83,,,,
,august,,,,,,,,,,78.06,rice,BLACK CLAY,kurnool
327.59,,26.04,41.07,27.06,288.01,9.09,23.47,18.01,431.03,26.99,,,,
,May,,,,,,,,,,wheat,red sandy,jaipur,
325.66,,26.07,41.04,27.1,288.05,9.05,23.4398,18.04,431.06,26.94,,,,
,May,,,,,,,,,,75.78,potato,red loamy,jaipur
16.41,,23.9002,32.56,64.01,363.01,4.4301,16.23,96.05,281.0,15.8501,,,,
,July,,,,,,,,,,78.06,potato,red loamy,kurnool
176.52,,27.02,38.07,61.03,312.01,6.85,19.62,56.03,7.07,13.14,,,,
,june,,,,,,,,,,80.27,rice ,BLACK CLAY,chennai
184.26,,24.04,33.02,28.02,192.06,10.04,24.7798,10.09,14.01,19.12,,,,
,April,,,,,,,,,,72.82,potato,red loamy,mumbai
166.93,,27.0,38.03,61.07,312.02,6.89995,19.6502,56.0,7.04,13.14,,,,
,June,,,,,,,,,,80.27,potato,red loamy,chennai
425.51,,27.2798,40.09,37.06,225.05,8.32,22.24,44.44,281.08,15.8601,,,,
,may,,,,,,,,,,78.06,rice,BLACK CLAY,kurnool
0.0,,26.05,36.08,64.1,288.01,6.05,18.45,111.02,7.06,13.13,,,,
,July,,,,,,,,,,wheat,red sandy,chennai,
167.56,,25.0,35.65,54.07,354.02,5.81,18.36,71.66,281.06,15.83,,,,
,June,,,,,,,,,,78.06,potato,red loamy,kurnool
0.07,,26.04,33.05,84.0,144.02,4.13,16.1303,375.06,9.07,22.73,,,,
,july,,,,,,,,,,88.36,rice,BLACK CLAY,kolkata
65.6,,25.03,35.06,72.0,240.1,6.68,19.29,121.1,7.01,13.08,,,,
,september,,,,,,,,,,80.27,rice,BLACK CLAY,chennai
97.83,,26.07,36.09,73.08,192.02,8.46,22.69,126.0,9.01,22.72,,,,
,May,,,,,,,,,,88.36,potato,red loamy,kolkata
5.95,,27.05,34.02,80.08,168.03,4.53,16.7598,301.04,9.02,22.79,,,,
,June,,,,,,,,,,88.36,potato,red loamy,kolkata
108.960001,,21.07,36.08,41.04,168.07,10.1,23.89,40.08,216.01,28.72,,,,
,April,,,,,,,,,,wheat,red sandy,delhi,
10.8701,,26.08,34.04,77.08,144.06,4.02,15.39,200.06,216.03,28.73,,,,
,august,,,,,,,,,,77.01,rice,BLACK CLAY,delhi
0.08,,27.08,35.07,73.01,168.08,5.04,17.54,170.03,216.09,28.77,,,,
,July,,,,,,,,,,wheat,red sandy,delhi,
406.13,,27.05,33.08,69.08,240.03,10.06,25.05,10.0,14.08,19.11,,,,
,may,,,,,,,,,,72.82,rice,BLACK CLAY,mumbai
108.93,,21.09,36.06,41.08,168.01,10.03,23.82,40.0,216.01,28.77,,,,
,April,,,,,,,,,,wheat,red sandy,delhi,
0.07,,27.02,35.07,73.02,168.09,5.03,17.51,170.07,216.04,28.79,,,,
,July,,,,,,,,,,wheat,red sandy,delhi,
54.6205,,15.05,29.09,57.01,168.09,11.04,22.9198,20.03,216.03,28.79,,,,
,March,,,,,,,,,,77.01,potato,red loamy,delhi
0.06,,27.06,35.06,73.03,168.04,5.07,17.51,170.0,216.03,28.74,,,,
,July,,,,,,,,,,wheat,red sandy,delhi,
0.03,,26.04,33.01,84.09,144.03,4.17,16.18,375.04,9.05,22.74,,,,
,July,,,,,,,,,,wheat,red sandy,kolkata,
11.39,,26.04,32.06,77.03,288.04,5.08,17.36,560.05,14.09,19.0802,,,,
,June,,,,,,,,,,72.82,potato,red loamy,mumbai
176.6,,27.01,38.08,61.06,312.06,6.8199,19.6103,56.09,7.05,13.14,,,,
,june,,,,,,,,,,80.27,rice ,BLACK CLAY,chennai
53.65,,22.52,37.55,30.03,121.06,9.78,23.54,1.88001,281.09,15.8701,,,,
,March,,,,,,,,,,wheat,red sandy,kurnool,
83.93,,16.07,32.05,35.03,192.03,8.04,19.29,5.05,431.08,26.96,,,,
,March,,,,,,,,,,75.78,potato,red loamy,jaipur
10.97,,26.04,32.03,77.02,288.06,5.08,17.35,560.08,14.05,19.09,,,,
,june,,,,,,,,,,72.82,rice,BLACK CLAY,mumbai
166.99,,27.08,38.03,61.01,312.06,6.8599,19.6103,56.07,7.03,13.16,,,,
,June,,,,,,,,,,80.27,potato,red loamy,chennai
0.02,,26.05,36.03,64.05,288.04,6.03,18.4597,111.07,7.07,13.16,,,,
,July,,,,,,,,,,wheat,red sandy,chennai,
51.18,,24.01,34.03,70.07,216.09,9.59,23.55,2.1,7.08,13.1,,,,
,March,,,,,,,,,,wheat,red sandy,chennai,
0.02,,25.09,30.01,83.08,288.06,3.03,14.1299,520.1,14.04,19.1,,,,
,august,,,,,,,,,,72.82,rice,BLACK CLAY,mumbai
117.910001,,28.02,39.05,54.08,216.01,7.08,20.66,80.08,216.07,28.7,,,,
,June,,,,,,,,,,wheat,red sandy,delhi,
0.08,,25.07,30.1,83.07,336.02,2.05,12.88,640.09,14.04,19.12,,,,
,July,,,,,,,,,,wheat,red sandy,mumbai,
416.58,,27.02,39.08,63.03,312.06,9.06,23.23,32.09,7.02,13.12,,,,
,may,,,,,,,,,,80.27,rice,BLACK CLAY,chennai
47.7206,,22.03,34.09,63.1,120.08,8.48,20.53,28.03,9.04,22.77,,,,
,March,,,,,,,,,,88.36,potato,red loamy,kolkata
0.19,,25.03,34.09,73.06,264.04,5.04,17.54,213.09,431.03,26.99,,,,
,July,,,,,,,,,,75.78,potato,red loamy,jaipur
0.05,,26.05,33.05,84.03,120.04,5.07,16.09,305.08,9.01,22.77,,,,
,september,,,,,,,,,,88.36,rice,BLACK CLAY,kolkata
221.7399998,,22.04,37.01,26.08,240.0,9.09,22.68,4.01,431.06,26.98,,,,
,April,,,,,,,,,,75.78,potato,red loamy,jaipur
178.9,,25.09,35.67,54.02,354.09,5.89,18.32,71.63,281.03,15.82,,,,
,june,,,,,,,,,,78.06,rice,BLACK CLAY,kurnool
411.36,,26.02,39.03,42.04,192.03,8.03,21.95,30.03,216.04,28.72,,,,
,may,,,,,,,,,,77.01,rice,BLACK CLAY,delhi
39.08,,21.06,32.09,62.09,168.07,9.0,22.06,10.01,14.07,19.14,,,,
,March,,,,,,,,,,wheat,red sandy,mumbai,
406.150003,,27.09,33.0,69.09,240.05,10.08,25.03,10.02,14.06,19.15,,,,
,may,,,,,,,,,,72.82,rice,BLACK CLAY,mumbai
16.4597,,23.8,32.51,64.04,363.05,4.5,16.23,96.01,281.08,15.8501,,,,
,July,,,,,,,,,,78.06,potato,red loamy,kurnool
178.83,,25.09,35.61,54.03,354.03,5.85,18.3102,71.679,281.02,15.8701,,,,
,june,,,,,,,,,,78.06,rice,BLACK CLAY,kurnool
5.17,,27.02,34.04,80.09,168.1,4.52,16.73,301.06,9.02,22.7598,,,,
,june,,,,,,,,,,88.36,rice,BLACK CLAY,kolkata
0.06,,27.09,35.03,73.02,168.05,5.02,17.57,170.07,216.04,28.71,,,,
,July,,,,,,,,,,wheat,red sandy,delhi,
58.11,,23.37,32.0,65.09,207.08,5.52,17.32,116.05,281.06,15.84,,,,
,september,,,,,,,,,,78.06,rice,BLACK CLAY,kurnool
146.1,,24.08,33.07,28.05,192.05,10.01,24.7798,10.0,14.07,19.09,,,,
,April,,,,,,,,,,wheat,red sandy,mumbai,
221.7399998,,22.0,37.08,26.03,240.04,9.0,22.66,4.01,431.03,26.99,,,,
,April,,,,,,,,,,75.78,potato,red loamy,jaipur
246.4,,27.27,40.09,37.08,225.07,8.38,22.2598,44.47,281.01,15.8701,,,,
,May,,,,,,,,,,78.06,potato,red loamy,kurnool
479.4699997,,26.06,41.02,27.08,288.1,9.03,23.4797,18.05,431.09,27.0,,,,
,may,,,,,,,,,,75.78,rice,BLACK CLAY,jaipur
406.150003,,27.07,33.05,69.09,240.07,10.08,25.03,10.05,14.05,19.0802,,,,
,may,,,,,,,,,,72.82,rice,BLACK CLAY,mumbai
181.33,,22.0,37.0,26.02,240.08,9.04,22.67,4.03,431.0,26.95,,,,
,April,,,,,,,,,,wheat,red sandy,jaipur,
108.95,,21.06,36.04,41.08,168.05,10.08,23.88,40.02,216.06,28.74,,,,
,April,,,,,,,,,,wheat,red sandy,delhi,
46.86,,16.08,32.1,35.03,192.03,8.09,19.2598,5.05,431.02,26.91,,,,
,March,,,,,,,,,,wheat,red sandy,jaipur,
146.13,,24.07,33.07,28.08,192.06,10.1,24.8,10.06,14.02,19.15,,,,
,April,,,,,,,,,,wheat,red sandy,mumbai,
425.54,,27.2598,40.08,37.05,225.0,8.38,22.22,44.41,281.07,15.83,,,,
,may,,,,,,,,,,78.06,rice,BLACK CLAY,kurnool
325.69,,26.08,41.02,27.07,288.04,9.07,23.43,18.06,431.07,26.92,,,,
,May,,,,,,,,,,75.78,potato,red loamy,jaipur
216.46,,27.06,39.04,46.07,312.1,7.01,20.64,51.02,431.04,26.93,,,,
,June,,,,,,,,,,75.78,potato,red loamy,jaipur
0.03,,26.06,33.08,84.06,120.02,5.08,16.05,305.07,9.09,22.75,,,,
,september,,,,,,,,,,88.36,rice,BLACK CLAY,kolkata
235.2,,27.06,39.03,63.07,312.08,9.05,23.2798,32.02,7.01,13.14,,,,
,May,,,,,,,,,,80.27,potato,red loamy,chennai
10.96,,26.0,32.06,77.02,288.05,5.08,17.32,560.09,14.04,19.13,,,,
,june,,,,,,,,,,72.82,rice,BLACK CLAY,mumbai
185.73,,26.07,39.3396,34.06,138.08,9.28,23.69,10.03,281.06,15.89,,,,
,April,,,,,,,,,,78.06,potato,red loamy,kurnool
141.55,,27.01,38.09,61.04,312.06,6.8,19.62,56.09,7.03,13.15,,,,
,June,,,,,,,,,,wheat,red sandy,chennai,
155.73,,28.04,39.05,54.01,216.06,7.02,20.66,80.03,216.09,28.77,,,,
,june,,,,,,,,,,77.01,rice,BLACK CLAY,delhi
247.57,,27.23,40.05,37.03,225.08,8.32,22.21,44.02,281.08,15.8501,,,,
,May,,,,,,,,,,wheat,red sandy,kurnool,
0.02,,27.09,35.01,73.08,168.09,5.0,17.54,170.05,216.09,28.7598,,,,
,July,,,,,,,,,,77.01,potato,red loamy,delhi
281.1,,26.04,36.09,73.03,192.05,8.47,22.69,126.05,9.08,22.73,,,,
,may,,,,,,,,,,88.36,rice,BLACK CLAY,kolkata
14.9501,,26.07,36.07,64.02,288.07,6.01,18.43,111.05,7.07,13.15,,,,
,July,,,,,,,,,,80.27,potato,red loamy,chennai
16.4,,23.86,32.56,64.07,363.06,4.45,16.27,96.08,281.01,15.81,,,,
,July,,,,,,,,,,78.06,potato,red loamy,kurnool
54.67,,15.07,29.02,57.05,168.07,11.1,22.9198,20.1,216.05,28.7798,,,,
,March,,,,,,,,,,77.01,potato,red loamy,delhi
247.57,,27.25,40.1,37.04,225.07,8.34,22.22,44.03,281.09,15.9,,,,
,May,,,,,,,,,,wheat,red sandy,kurnool,
224.2099998,,27.09,39.01,46.07,312.03,7.06,20.68,51.03,431.08,26.92,,,,
,june,,,,,,,,,,75.78,rice,BLACK CLAY,jaipur
221.7399998,,22.05,37.07,26.03,240.03,9.05,22.6303,4.04,431.09,26.96,,,,
,April,,,,,,,,,,75.78,potato,red loamy,jaipur
425.53,,27.2598,40.01,37.08,225.01,8.32,22.2798,44.42,281.02,15.84,,,,
,may,,,,,,,,,,78.06,rice,BLACK CLAY,kurnool
84.42,,25.01,36.07,70.08,192.02,9.27,23.34,51.08,9.05,22.77,,,,
,April,,,,,,,,,,wheat,red sandy,kolkata,
0.07,,25.06,30.03,83.02,288.02,3.05,14.19,520.09,14.0,19.16,,,,
,august,,,,,,,,,,72.82,rice,BLACK CLAY,mumbai
10.61,,26.1,32.05,77.05,288.05,5.03,17.38,560.07,14.03,19.13,,,,
,June,,,,,,,,,,wheat,red sandy,mumbai,
411.403,,26.09,39.08,42.03,192.06,8.07,21.93,30.07,216.1,28.75,,,,
,may,,,,,,,,,,77.01,rice,BLACK CLAY,delhi
246.41,,27.24,40.09,37.06,225.1,8.34,22.2598,44.49,281.09,15.9,,,,
,May,,,,,,,,,,78.06,potato,red loamy,kurnool
83.910001,,16.05,32.1,35.07,192.04,8.09,19.2,5.02,431.09,26.97,,,,
,March,,,,,,,,,,75.78,potato,red loamy,jaipur
187.53,,27.01,39.05,46.07,312.02,7.03,20.6502,51.04,431.0,26.92,,,,
,June,,,,,,,,,,wheat,red sandy,jaipur,
0.02,,27.08,35.04,73.02,168.02,5.06,17.52,170.07,216.1,28.7598,,,,
,July,,,,,,,,,,77.01,potato,red loamy,delhi
11.3501,,26.01,32.01,77.0,288.04,5.02,17.3102,560.1,14.05,19.0802,,,,
,June,,,,,,,,,,72.82,potato,red loamy,mumbai
178.14,,26.02,36.07,70.03,264.06,9.7398,24.59,10.03,7.05,13.14,,,,
,April,,,,,,,,,,80.27,potato,red loamy,chennai
83.97,,16.07,32.04,35.06,192.08,8.07,19.24,5.03,431.0,26.92,,,,
,March,,,,,,,,,,75.78,potato,red loamy,jaipur
220.84,,26.08,39.07,42.06,192.04,8.02,22.0,30.06,216.01,28.7798,,,,
,May,,,,,,,,,,wheat,red sandy,delhi,
216.46,,27.07,39.09,46.03,312.02,7.02,20.6103,51.0,431.08,26.96,,,,
,June,,,,,,,,,,75.78,potato,red loamy,jaipur
0.02,,27.0,35.01,73.06,168.03,5.1,17.59,170.05,216.08,28.77,,,,
,July,,,,,,,,,,wheat,red sandy,delhi,
14.9501,,26.01,36.08,64.1,288.09,6.03,18.43,111.06,7.04,13.15,,,,
,July,,,,,,,,,,80.27,potato,red loamy,chennai
0.07,,26.08,33.01,84.07,120.08,5.08,16.02,305.01,9.04,22.73,,,,
,september,,,,,,,,,,88.36,rice,BLACK CLAY,kolkata
200.109,,27.04,33.07,69.05,240.09,10.08,25.08,10.07,14.04,19.15,,,,
,May,,,,,,,,,,wheat,red sandy,mumbai,
166.950002,,27.02,38.02,61.04,312.04,6.84,19.69,56.01,7.07,13.1,,,,
,June,,,,,,,,,,80.27,potato,red loamy,chennai
221.76,,22.08,37.07,26.05,240.09,9.04,22.68,4.05,431.01,26.99,,,,
,April,,,,,,,,,,75.78,potato,red loamy,jaipur
135.43,,23.8302,32.52,64.07,363.01,4.46,16.2798,96.04,281.07,15.8,,,,
,july,,,,,,,,,,78.06,rice,BLACK CLAY,kurnool
178.850002,,25.05,35.61,54.07,354.09,5.83,18.37,71.63,281.08,15.8701,,,,
,june,,,,,,,,,,78.06,rice,BLACK CLAY,kurnool
167.58,,25.08,35.6205,54.01,354.0,5.8599,18.38,71.64,281.06,15.8501,,,,
,June,,,,,,,,,,78.06,potato,red loamy,kurnool
140.798,,25.04,35.61,54.03,354.08,5.8599,18.38,71.699,281.04,15.81,,,,
,June,,,,,,,,,,wheat,red sandy,kurnool,
166.93,,27.08,38.09,61.04,312.06,6.8599,19.62,56.05,7.03,13.12,,,,
,June,,,,,,,,,,80.27,potato,red loamy,chennai
0.08,,25.1,30.09,83.09,336.03,2.02,12.81,640.0,14.05,19.11,,,,
,July,,,,,,,,,,72.82,potato,red loamy,mumbai
281.04,,26.09,36.03,73.05,192.06,8.47,22.64,126.09,9.04,22.7598,,,,
,may,,,,,,,,,,88.36,rice,BLACK CLAY,kolkata
117.93,,28.05,39.04,54.05,216.09,7.02,20.6303,80.07,216.08,28.73,,,,
,June,,,,,,,,,,wheat,red sandy,delhi,
58.18,,23.32,31.9797,65.08,207.01,5.53,17.34,116.04,281.08,15.82,,,,
,september,,,,,,,,,,78.06,rice,BLACK CLAY,kurnool
0.05,,26.02,36.05,64.04,288.02,6.03,18.41,111.04,7.09,13.09,,,,
,July,,,,,,,,,,wheat,red sandy,chennai,
90.38,,25.02,35.08,70.01,264.09,6.2,19.0,154.09,7.1,13.18,,,,
,august,,,,,,,,,,80.27,rice,BLACK CLAY,chennai
51.13,,24.03,34.04,70.04,216.03,9.53,23.56,2.07,7.05,13.1,,,,
,March,,,,,,,,,,wheat,red sandy,chennai,
200.109,,27.08,33.09,69.04,240.0,10.04,25.02,10.07,14.07,19.0802,,,,
,May,,,,,,,,,,wheat,red sandy,mumbai,
0.09,,25.09,30.09,83.08,336.09,2.09,12.8,640.02,14.03,19.11,,,,
,july,,,,,,,,,,72.82,rice,BLACK CLAY,mumbai
0.0,,25.07,30.04,83.03,336.07,2.07,12.81,640.04,14.05,19.11,,,,
,July,,,,,,,,,,72.82,potato,red loamy,mumbai
0.1,,26.02,33.04,84.04,120.06,5.06,16.01,305.06,9.05,22.73,,,,
,september,,,,,,,,,,88.36,rice,BLACK CLAY,kolkata
